ID,Query,Subject,FreebasePredicate,PredicateList,tagme,tagme_rho,spot0.3,spot0.4,spot0.5,spot0.6
31497,who authored the book soul of the fire,http://dbpedia.org/resource/Soul_of_the_Fire,author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Soul_of_the_Fire,0.5,http://dbpedia.org/resource/Soul,http://dbpedia.org/resource/Soul,http://dbpedia.org/resource/Soul,http://dbpedia.org/resource/Soul
31506,Who published the game the faery tale adventure,http://dbpedia.org/resource/The_Faery_Tale_Adventure,publisher,"[{'Predicate': 'http://dbpedia.org/ontology/publisher', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Faery_Tale_Adventure,0.6221054792404175,http://dbpedia.org/resource/Fairy,http://dbpedia.org/resource/Fairy,http://dbpedia.org/resource/Fairy,http://dbpedia.org/resource/Fairy
31513,who is the author of the book liars in love,http://dbpedia.org/resource/Liars_in_Love,author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Liars_in_Love,0.5,http://dbpedia.org/resource/Liars_(band),http://dbpedia.org/resource/Liars_(band),http://dbpedia.org/resource/Liars_(band),http://dbpedia.org/resource/Liars_(band)
31604,which European country is the film midnight's children from,http://dbpedia.org/resource/Midnight's_Children_(film),country,"[{'Predicate': 'http://dbpedia.org/ontology/country', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Midnight's_Children,0.524814248085022,,,,
31629,What is the name of a novel?,http://dbpedia.org/resource/Novel,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Novel,0.028474213555455208,,,,
31666,what kind of book is the father hunt,http://dbpedia.org/resource/The_Father_Hunt,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Father_Hunt,0.5,,,,
31791,Name a mystery novel by Douglas Adams.,http://dbpedia.org/resource/Mystery_fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Douglas_Adams,0.6739582419395447,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Mystery_fiction
31836,what is the name of a travel book?,http://dbpedia.org/resource/Travel,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Travel_literature,0.04111842066049576,http://dbpedia.org/resource/Travel_literature,http://dbpedia.org/resource/Travel_literature,http://dbpedia.org/resource/Travel_literature,http://dbpedia.org/resource/Travel_literature
31910,which country did the film emak-bakia come from,http://dbpedia.org/resource/Emak-Bakia,country,"[{'Predicate': 'http://dbpedia.org/ontology/country', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Emak-Bakia,0.40662574768066406,,,,
31916,What kind of book is imajica,http://dbpedia.org/resource/Imajica,genre,"[{'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Imajica,0.5,,,,
31944,Who's the author of boba fett: a new threat,http://dbpedia.org/resource/Boba_Fett:_A_New_Threat,author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Boba_Fett:_A_New_Threat,0.5,http://dbpedia.org/resource/Boba_Fett,http://dbpedia.org/resource/Boba_Fett,http://dbpedia.org/resource/Boba_Fett,http://dbpedia.org/resource/Boba_Fett
31962,what book genre is the perks of being a wallflower,http://dbpedia.org/resource/The_Perks_of_Being_a_Wallflower,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Perks_of_Being_a_Wallflower,0.5957418084144592,http://dbpedia.org/resource/Erysimum,http://dbpedia.org/resource/Erysimum,http://dbpedia.org/resource/Erysimum,http://dbpedia.org/resource/Erysimum
31973,what genre of book does dragonfly in amber belong to?,http://dbpedia.org/resource/Dragonfly_in_Amber,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Dragonfly_in_Amber,0.5,http://dbpedia.org/resource/Odonata,http://dbpedia.org/resource/Odonata,http://dbpedia.org/resource/Odonata,http://dbpedia.org/resource/Odonata
32005,which category is the romulan way often put under,http://dbpedia.org/resource/The_Romulan_Way,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Romulan,0.6387845277786255,http://dbpedia.org/resource/Romulan,http://dbpedia.org/resource/Romulan,http://dbpedia.org/resource/Romulan,http://dbpedia.org/resource/Romulan
32006,which books fall under the genre of literary modernism,http://dbpedia.org/resource/Literary_modernism,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Modernism,0.41711556911468506,http://dbpedia.org/resource/Literary_modernism,http://dbpedia.org/resource/Literary_modernism,http://dbpedia.org/resource/Literary_modernism,http://dbpedia.org/resource/Literary_modernism
32010,who is the author of the comforters,http://dbpedia.org/resource/The_Comforters,author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Comforters,0.0810810774564743,,,,
32013,Name a science fiction novel popular in the 80's.,http://dbpedia.org/resource/Novel,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Science_fiction,0.37884843349456787,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Science_fiction
32090,Which country is the film platform from,http://dbpedia.org/resource/Platform_(2000_film),country,"[{'Predicate': 'http://dbpedia.org/ontology/country', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Film,0.16002660989761353,,,,
32165,What kind of book is orca,http://dbpedia.org/resource/Orca_(novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Killer_whale,0.37026405334472656,http://dbpedia.org/resource/Killer_whale,http://dbpedia.org/resource/Killer_whale,http://dbpedia.org/resource/Killer_whale,http://dbpedia.org/resource/Killer_whale
32167,what is galactic odyssey about,http://dbpedia.org/resource/Galactic_Odyssey,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Galactic_Odyssey,0.5,,,,
32264,what are books about detective fiction,http://dbpedia.org/resource/Detective_fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Detective_fiction,0.5193406939506531,http://dbpedia.org/resource/Detective_fiction,http://dbpedia.org/resource/Detective_fiction,http://dbpedia.org/resource/Detective_fiction,http://dbpedia.org/resource/Detective_fiction
32291,Who wrote eon?,http://dbpedia.org/resource/Eon_(novel),author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Wish_Upon_a_Blackstar,0.24841713905334473,http://dbpedia.org/resource/Geologic_time_scale,http://dbpedia.org/resource/Geologic_time_scale,http://dbpedia.org/resource/Geologic_time_scale,http://dbpedia.org/resource/Geologic_time_scale
32354,what genre of fiction is the seedling,http://dbpedia.org/resource/Seedling_(novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Genre,0.21426630020141602,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction
32429,What is the name of a speculative fiction book,http://dbpedia.org/resource/Speculative_fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Speculative_fiction,0.364932656288147,http://dbpedia.org/resource/Speculative_fiction,http://dbpedia.org/resource/Speculative_fiction,http://dbpedia.org/resource/Speculative_fiction,http://dbpedia.org/resource/Speculative_fiction
32431,what genre is the cutting room?,http://dbpedia.org/resource/The_Cutting_Room_(novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Cutting_Room,0.09799142181873322,,,,
32438,Who was the author from the book titled the art of loving,http://dbpedia.org/resource/The_Art_of_Loving,author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Art_of_Loving,0.4791666567325592,,,,
32493,Who published porky pigs haunted holiday,http://dbpedia.org/resource/Porky_Pig's_Haunted_Holiday,publisher,"[{'Predicate': 'http://dbpedia.org/ontology/publisher', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Pig,0.15110470354557037,http://dbpedia.org/resource/Porky_Pig,http://dbpedia.org/resource/Porky_Pig,http://dbpedia.org/resource/Porky_Pig,http://dbpedia.org/resource/Porky_Pig
32577,What kind of a book is toast: and other rusted futures,http://dbpedia.org/resource/Toast:_And_Other_Rusted_Futures,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Toast:_And_Other_Rusted_Futures,0.5,http://dbpedia.org/resource/Toast,http://dbpedia.org/resource/Toast,http://dbpedia.org/resource/Toast,http://dbpedia.org/resource/Toast
32742,what are works written by diane ackerman,http://dbpedia.org/resource/Diane_Ackerman,book_from_author,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Diane_Ackerman,0.590628981590271,http://dbpedia.org/resource/Diane_Ackerman,http://dbpedia.org/resource/Diane_Ackerman,http://dbpedia.org/resource/Diane_Ackerman,http://dbpedia.org/resource/Diane_Ackerman
32745,What is the name of a book that is an autobiography,http://dbpedia.org/resource/Autobiography,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Autobiography,0.12952837347984314,http://dbpedia.org/resource/Autobiography,http://dbpedia.org/resource/Autobiography,http://dbpedia.org/resource/Autobiography,http://dbpedia.org/resource/Autobiography
32876,what genre is the mysterious flame of queen loana,http://dbpedia.org/resource/The_Mysterious_Flame_of_Queen_Loana,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Mysterious_Flame_of_Queen_Loana,0.5,,,,
32914,what country is the last supper from,http://dbpedia.org/resource/The_Last_Supper_(1976_film),country,"[{'Predicate': 'http://dbpedia.org/ontology/country', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/What_a_Country!,0.4545454680919647,,,,
32963,Who wrote the pigman & me?,http://dbpedia.org/resource/The_Pigman_&_Me,author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Pigman,0.20945945382118225,,,,
33000,what genre is the book the barnum museum,http://dbpedia.org/resource/The_Barnum_Museum,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Barnum_Museum,0.5,http://dbpedia.org/resource/Barnum_Museum,http://dbpedia.org/resource/Barnum_Museum,http://dbpedia.org/resource/Barnum_Museum,http://dbpedia.org/resource/Barnum_Museum
33010,what type of film is on wings of eagles?,http://dbpedia.org/resource/On_Wings_of_Eagles,genre,"[{'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/On_Wings_of_Eagles,0.5777014493942261,,,,
33024,What book did Roger Zelazny write?,http://dbpedia.org/resource/Roger_Zelazny,book_from_author,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}, {'Predicate': 'http://dbpedia.org/ontology/notableWork', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Roger_Zelazny,0.6575440764427185,http://dbpedia.org/resource/Roger_Zelazny,http://dbpedia.org/resource/Roger_Zelazny,http://dbpedia.org/resource/Roger_Zelazny,http://dbpedia.org/resource/Roger_Zelazny
33057,which book is in the genre novel?,http://dbpedia.org/resource/Novel,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Genre_fiction,0.3349592685699463,,,,
33123,what type of novel is the haunting,http://dbpedia.org/resource/The_Haunting_(Mahy_novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Haunting_(1963_film),0.2108263373374939,,,,
33234,Who wrote the magicians elephant?,http://dbpedia.org/resource/The_Magician's_Elephant,author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Elephant,0.24048219621181488,http://dbpedia.org/resource/Magic_(illusion),http://dbpedia.org/resource/Magic_(illusion),http://dbpedia.org/resource/Magic_(illusion),http://dbpedia.org/resource/Magic_(illusion)
33275,what kind of book is the gift,http://dbpedia.org/resource/The_Gift_(Steel_novel),genre,"[{'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Gift,0.24848635494709015,,,,
